:START_ID,from_label,:TYPE,:END_ID,to_label,raw_value,source_file,row_no
ENT_7CADEF58651D,Enterprise,HAS_CAPABILITY,CAP_110852A9991D,Capability,天）,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,SERVES_INDUSTRY,IND_2EE61A0768F9,Industry,新能源,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,SERVES_INDUSTRY,IND_40C358B493E8,Industry,双碳,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,SERVES_INDUSTRY,IND_63FE79EF20E1,Industry,电力,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,SERVES_INDUSTRY,IND_0482BB30EA54,Industry,交通,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,SERVES_INDUSTRY,IND_870D64BA383A,Industry,石化,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,SERVES_INDUSTRY,IND_B3C64B35DDD1,Industry,智能制造等行业。具体应用于氢能供给和储运,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,SERVES_INDUSTRY,IND_4A54A2109D87,Industry,工业气体和电子特气,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,SERVES_INDUSTRY,IND_D42A4816DE75,Industry,低温装备及配套产品。,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,APPLIES_TO_SCENARIO,SCN_BD26BE343321,Scenario,1. 战略气体资源（如氦气）的提取,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,APPLIES_TO_SCENARIO,SCN_FEB36D934CAA,Scenario,纯化与液化,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,APPLIES_TO_SCENARIO,SCN_130840407337,Scenario,保障大科学和国防安全。2. 氢能源市场的氢液化,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,APPLIES_TO_SCENARIO,SCN_FACF677B1AEA,Scenario,储运与供给。3. 为工业领域提供液体氧氮氩,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,APPLIES_TO_SCENARIO,SCN_2F8F488D4C3B,Scenario,高纯氢气与稀有气体等气体应用一体化工程解决方案。,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,HAS_DEMAND,DEM_5495192B3E74,DemandTag,根据其刚完成C轮融资（8亿元）的情况判断,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,HAS_DEMAND,DEM_7B43DDBD6A3C,DemandTag,当前可能最需要市场拓展资源,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,HAS_DEMAND,DEM_80BB9478A178,DemandTag,产业链合作资源以及规模化生产所需的资本支持,company-info_with_url.xlsx,383
ENT_7CADEF58651D,Enterprise,HAS_DEMAND,DEM_A6D4251C40EA,DemandTag,以抓住氢能等市场机遇。,company-info_with_url.xlsx,383
ENT_9458BC5BE345,Enterprise,PROVIDES_PRODUCT,PROD_BC3B2ABCF512,Product,碳纳米管宏观体材料（纤维,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,PROVIDES_PRODUCT,PROD_F28D79048270,Product,薄膜,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,PROVIDES_PRODUCT,PROD_56761CDA1C8F,Product,气凝胶）的批量化制备,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,PROVIDES_PRODUCT,PROD_63AF81B37D4F,Product,屏蔽绕包带。,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_CAPABILITY,CAP_84F248CBF0E9,Capability,石墨烯,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_CAPABILITY,CAP_4E5532C4C6D9,Capability,铜复合粉末（基于原位生长包覆技术）,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_DECCEEBC3535,Industry,汽车工业（内饰加热,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_CBB64DCF729F,Industry,电池包加热）,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_CF5633709D02,Industry,工业制造（电线屏蔽层,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_09F25D5F398A,Industry,管道伴热,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_11CF5B8ED7D9,Industry,防除冰）,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_BA2CDA67DB18,Industry,军工（电磁屏蔽,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_E6C33FF55E68,Industry,红外隐身,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_16429045B846,Industry,电磁加热）,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_57D3DE4B2150,Industry,能源（电池集流体,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_B8C6AE69ED7B,Industry,超级电容）,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_B98286314F81,Industry,电子（铜基导电浆料,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_2E967F7D0D51,Industry,3D打印铜,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_E1ACE0C97841,Industry,集成电路封装材料,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_311492579895,Industry,连接器,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_9756996939BF,Industry,铁路接触线,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,SERVES_INDUSTRY,IND_E034E1B240F9,Industry,电机）。,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,APPLIES_TO_SCENARIO,SCN_AEAAB2C2C1D6,Scenario,车用内饰及电池加热,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,APPLIES_TO_SCENARIO,SCN_6D104741AF90,Scenario,工业管道伴热与电线屏蔽,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,APPLIES_TO_SCENARIO,SCN_965AF43BA488,Scenario,军用电磁屏蔽与隐身,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,APPLIES_TO_SCENARIO,SCN_BAC90C833C71,Scenario,电池集流体,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,APPLIES_TO_SCENARIO,SCN_BC661185EE24,Scenario,太阳能电池用铜基导电浆料,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,APPLIES_TO_SCENARIO,SCN_6912C1450F6C,Scenario,航空航天部件3D打印,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,APPLIES_TO_SCENARIO,SCN_D035C349F746,Scenario,集成电路封装,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,APPLIES_TO_SCENARIO,SCN_72C9369E0945,Scenario,铁路接触线等。,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_CUSTOMER,CUS_D3E90F61259B,Customer,零星服装,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_CUSTOMER,CUS_7632AD35393B,Customer,家居,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_CUSTOMER,CUS_8EF249A5C607,Customer,理疗领域客户,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_CUSTOMER,CUS_0083EDAC0305,Customer,与一汽商用汽车在座椅加热领域展开研究合作,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_CUSTOMER,CUS_C623409B4905,Customer,与国内重点高校研究所开展批量试验合作,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_CUSTOMER,CUS_8F64D5FDACE1,Customer,与国网公司开展结构件性能验证合作。,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_DEMAND,DEM_F9E78C552777,DemandTag,大规模商业化订单和市场渠道拓展资源,company-info_with_url.xlsx,384
ENT_9458BC5BE345,Enterprise,HAS_DEMAND,DEM_E0D62EB076D3,DemandTag,可能还需要进一步的生产资金或产业链上下游合作资源以扩大产能和应用领域。,company-info_with_url.xlsx,384
ENT_62C1DF9AFA39,Enterprise,PROVIDES_PRODUCT,PROD_7FFF61783C1D,Product,卫星信号监测平台,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,PROVIDES_PRODUCT,PROD_F35AF87553B3,Product,超短波,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,PROVIDES_PRODUCT,PROD_B01B05045C7C,Product,短波信号频谱监测平台,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,PROVIDES_PRODUCT,PROD_7F4946D951F0,Product,“白头翁”信号分析工具软件,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,PROVIDES_PRODUCT,PROD_9E76ED3BA118,Product,电子侦控平台,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,PROVIDES_PRODUCT,PROD_5F86A850B8D9,Product,手机信号处理平台,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,PROVIDES_PRODUCT,PROD_85FF901948CD,Product,特种电子训练平台等。,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,HAS_CAPABILITY,CAP_D8A52F30DDB0,Capability,无线电信信号监测,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,HAS_CAPABILITY,CAP_A146B7E39194,Capability,接收,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,HAS_CAPABILITY,CAP_D689D91BF78A,Capability,解调,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,HAS_CAPABILITY,CAP_443B791D2ABE,Capability,译码,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,HAS_CAPABILITY,CAP_A6CEF90908EB,Capability,发送等技术,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,SERVES_INDUSTRY,IND_7BE7A1C3591F,Industry,军工领域（通信电子战,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,SERVES_INDUSTRY,IND_F423E7948E43,Industry,电子对抗,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,SERVES_INDUSTRY,IND_F8422BCEFE30,Industry,军事训练）。,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,APPLIES_TO_SCENARIO,SCN_DD32F3F3B08B,Scenario,通信电子战领域,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,APPLIES_TO_SCENARIO,SCN_76AE31423DD7,Scenario,实现对无线电信号的监测,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,APPLIES_TO_SCENARIO,SCN_C4A5207E6AD5,Scenario,分析,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,APPLIES_TO_SCENARIO,SCN_881691FECED4,Scenario,干扰和欺骗,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,APPLIES_TO_SCENARIO,SCN_44ADC4C4E050,Scenario,用于判断敌方实时动态。,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,HAS_DEMAND,DEM_D10DADC2A335,DemandTag,市场拓展资源（计划2024年进入陆,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,HAS_DEMAND,DEM_16652BBE3F28,DemandTag,海,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,HAS_DEMAND,DEM_DC990987D19A,DemandTag,空市场,company-info_with_url.xlsx,385
ENT_62C1DF9AFA39,Enterprise,HAS_DEMAND,DEM_FC5919299EF8,DemandTag,2025年实现市场全面覆盖）。,company-info_with_url.xlsx,385
ENT_E92F5CC6E259,Enterprise,SERVES_INDUSTRY,IND_B1FD0375027D,Industry,信息传输,company-info_with_url.xlsx,386
ENT_E92F5CC6E259,Enterprise,SERVES_INDUSTRY,IND_AA49062E4C30,Industry,软件和信息技术服务业,company-info_with_url.xlsx,386
ENT_E46D11AD3E87,Enterprise,PROVIDES_PRODUCT,PROD_EB88EB8C77E9,Product,下一代高性能动力电池（全固态电池）,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,PROVIDES_PRODUCT,PROD_1803DC4F995E,Product,包括纽扣式电池,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,PROVIDES_PRODUCT,PROD_EE70F0E259DA,Product,中型软包电池及针对电动汽车的大型软包动力电池,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,HAS_CAPABILITY,CAP_73A6CF109E6E,Capability,采用自主开发的锂金属电极界面控制技术以及独特的电解质技术。,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,SERVES_INDUSTRY,IND_8C2DDBFAC704,Industry,电动汽车,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,SERVES_INDUSTRY,IND_97F1053C9F18,Industry,储能,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,SERVES_INDUSTRY,IND_984EB97200CD,Industry,消费电子（如纽扣电池应用）。,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,APPLIES_TO_SCENARIO,SCN_89AD9C672FB6,Scenario,电动汽车动力电池,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,APPLIES_TO_SCENARIO,SCN_3A24E85BA839,Scenario,消费电子设备电池,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,APPLIES_TO_SCENARIO,SCN_3107F24EAB95,Scenario,储能系统。,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,HAS_DEMAND,DEM_295B79D2BA12,DemandTag,资金（用于固态电池研发,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,HAS_DEMAND,DEM_96A02D401FF5,DemandTag,市场拓展及产能建设）,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,HAS_DEMAND,DEM_BFD854936EBB,DemandTag,产业链合作伙伴（材料,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,HAS_DEMAND,DEM_0C1131E2A115,DemandTag,设备,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,HAS_DEMAND,DEM_0EAD79728D7F,DemandTag,整车厂）,company-info_with_url.xlsx,387
ENT_E46D11AD3E87,Enterprise,HAS_DEMAND,DEM_7E806A672D9B,DemandTag,技术人才及规模化生产经验。,company-info_with_url.xlsx,387
ENT_0C56C01F7166,Enterprise,PROVIDES_PRODUCT,PROD_76CEF4F95D93,Product,芯粒（Chiplet）产品及服务,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,PROVIDES_PRODUCT,PROD_467C0FB427A5,Product,包括：1）3D Chiplet通用底座（高算力芯片平台）,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,PROVIDES_PRODUCT,PROD_D36AD036F144,Product,2）高速连接芯粒及IP（实现超高速多维互联）,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,PROVIDES_PRODUCT,PROD_6B5AADB13068,Product,3）专用设计工具（助力Chiplet系统设计）,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,HAS_CAPABILITY,CAP_6FA9C31BB92F,Capability,4）一站式服务（Chiplet设计,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,HAS_CAPABILITY,CAP_DA35F904BAF1,Capability,量产封测）。,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,SERVES_INDUSTRY,IND_7830210D14A0,Industry,高性能计算芯片领域,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,SERVES_INDUSTRY,IND_2770588CFD52,Industry,主要服务于GPU,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,SERVES_INDUSTRY,IND_663262E0C93C,Industry,CPU等国产fabless厂商。,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,APPLIES_TO_SCENARIO,SCN_3DDC1D346FEB,Scenario,为高性能计算芯片（如GPU,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,APPLIES_TO_SCENARIO,SCN_C06C5BBE791D,Scenario,CPU）提供基于Chiplet技术的异构集成解决方案,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,APPLIES_TO_SCENARIO,SCN_75A68BDD813F,Scenario,包括设计,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,APPLIES_TO_SCENARIO,SCN_AB21A450F071,Scenario,互联,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,APPLIES_TO_SCENARIO,SCN_9988A9209200,Scenario,封测等全链路服务。,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,HAS_CUSTOMER,CUS_C44F8B93A006,Customer,国产fabless,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,HAS_CUSTOMER,CUS_F1D46B9BD71A,Customer,GPU,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,HAS_CUSTOMER,CUS_8437BD733533,Customer,CPU厂商,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,HAS_DEMAND,DEM_6737634F691E,DemandTag,根据其处于A轮融资阶段及业务扩张情况（订单从1亿增至4亿）,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,HAS_DEMAND,DEM_278A165FD42F,DemandTag,推测需要资金用于研发投入,company-info_with_url.xlsx,388
ENT_0C56C01F7166,Enterprise,HAS_DEMAND,DEM_57D92096B85F,DemandTag,产能扩张和市场拓展。,company-info_with_url.xlsx,388
ENT_46E1C15BE614,Enterprise,HAS_CAPABILITY,CAP_9E1CDAEB8DDA,Capability,基于Hybrid Vision®融合视觉技术的ALPIX系列融合视觉传感芯片（如ALPIX-Pizol,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,HAS_CAPABILITY,CAP_0C5FDA727350,Capability,ALPIX-Eiger,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,HAS_CAPABILITY,CAP_B79FD5CE7439,Capability,ALPIX-Titlis等）,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,HAS_CAPABILITY,CAP_BE2EA32FCFB8,Capability,同一芯片可同时输出高质量图像数据和事件流。,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,SERVES_INDUSTRY,IND_5EC780516EF5,Industry,智能手机,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,SERVES_INDUSTRY,IND_5FB9E25B0D95,Industry,消费电子,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,SERVES_INDUSTRY,IND_CE63E55C3484,Industry,智能安防,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,SERVES_INDUSTRY,IND_5486B27A04FF,Industry,智能汽车,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,SERVES_INDUSTRY,IND_D128020A38B4,Industry,智能家居,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,SERVES_INDUSTRY,IND_438F4C5D73EE,Industry,PC,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,SERVES_INDUSTRY,IND_7342E30833DC,Industry,机器人,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,SERVES_INDUSTRY,IND_DEE9B9EB7A23,Industry,IoT等。,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_97F72549783E,Scenario,1. 芯片销售：应用于智能手机,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_4CC08F348086,Scenario,安防领域。2. 模组销售：提供基于ALPIX芯片的摄像头模组,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_AD7B3580923A,Scenario,应用于智能家居,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_345874807045,Scenario,PC,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_809362EEDE36,Scenario,机器人,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_7E3057C089EC,Scenario,智能汽车等。具体场景包括：毫秒级障碍感知（EVS）,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_36561AE667BD,Scenario,全天候环境理解（HVS）,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_B6B7CB7C5A7F,Scenario,影像增强,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_981B5AAF1460,Scenario,AI-ISP,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_19B7D0BC70CC,Scenario,视频去模糊,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_77EBA556C05B,Scenario,插帧,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_7FA858097CCA,Scenario,自动驾驶视觉,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_445E286E1831,Scenario,无人机避障,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,APPLIES_TO_SCENARIO,SCN_D440334883C2,Scenario,快速生产线AOI等。,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,HAS_DEMAND,DEM_B0334755E457,DemandTag,根据其完成B+轮融资的信息,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,HAS_DEMAND,DEM_D4D7F3A37B81,DemandTag,资金将主要用于核心技术的持续研发,company-info_with_url.xlsx,389
ENT_46E1C15BE614,Enterprise,HAS_DEMAND,DEM_C36FD7D64C6E,DemandTag,产品迭代及市场拓展。,company-info_with_url.xlsx,389
ENT_2F8A8C70E3AF,Enterprise,HAS_CAPABILITY,CAP_BB979B90E90A,Capability,水性烤漆树脂,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,HAS_CAPABILITY,CAP_97552207624A,Capability,水性丙烯酸改性醇酸树脂,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,HAS_CAPABILITY,CAP_97643C5A9C8E,Capability,水性环氧酯树脂,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,HAS_CAPABILITY,CAP_D67B6660699D,Capability,水性环氧树脂,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,HAS_CAPABILITY,CAP_F85BE129D667,Capability,水性助剂,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,HAS_CAPABILITY,CAP_24D361A7736C,Capability,水性环氧固化剂,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,SERVES_INDUSTRY,IND_4D1D611283C9,Industry,涂料行业,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,SERVES_INDUSTRY,IND_868BF19CAD93,Industry,特别是工业防腐涂料,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,SERVES_INDUSTRY,IND_473B22E705B1,Industry,钢结构涂料领域,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,APPLIES_TO_SCENARIO,SCN_493E70BD47CF,Scenario,钢结构防腐,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,APPLIES_TO_SCENARIO,SCN_731FB6E199D9,Scenario,工业建筑防护等领域的涂料涂装,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,HAS_DEMAND,DEM_AA778343CDE1,DemandTag,市场渠道资源,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,HAS_DEMAND,DEM_253BA780B8BF,DemandTag,资金支持（根据天眼查信息,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,HAS_DEMAND,DEM_0592943256E4,DemandTag,公司处于A轮融资阶段）,company-info_with_url.xlsx,390
ENT_2F8A8C70E3AF,Enterprise,HAS_DEMAND,DEM_7A59D491E630,DemandTag,技术研发人才,company-info_with_url.xlsx,390
ENT_79ECAA04F04D,Enterprise,HAS_CAPABILITY,CAP_B268D9F2A53C,Capability,存算一体AI推理芯片,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_CAPABILITY,CAP_52B9FD8BEB42,Capability,采用存算一体超异构架构,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_CAPABILITY,CAP_2F06151D0B89,Capability,结合新型存储器（如ReRAM）与Chiplet架构,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_CAPABILITY,CAP_9400C217BA07,Capability,通过全数字化芯片设计,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_CAPABILITY,CAP_D2561589FF79,Capability,实现高能效比,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_CAPABILITY,CAP_72D37D474E5A,Capability,大算力的AI大算力芯片。已成功回片点亮首颗高精度,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_CAPABILITY,CAP_A0FF802B7EC1,Capability,低功耗存算一体AI大算力POC芯片。,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,SERVES_INDUSTRY,IND_A2FAD57C677B,Industry,AI云计算,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,SERVES_INDUSTRY,IND_F9263051D463,Industry,自动驾驶。,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,APPLIES_TO_SCENARIO,SCN_D95A01509318,Scenario,瞄准T4,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,APPLIES_TO_SCENARIO,SCN_99379AF51142,Scenario,A10,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,APPLIES_TO_SCENARIO,SCN_0FB7B3AD7EBB,Scenario,A30等PCIe接口的推理加速卡用于AI云计算,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,APPLIES_TO_SCENARIO,SCN_3004D5F1E7BB,Scenario,通过Chiplet架构和第三方合作,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,APPLIES_TO_SCENARIO,SCN_776E9997B2E6,Scenario,支持不同等级自动驾驶算力需求。,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_CUSTOMER,CUS_5B10E8A26B1D,Customer,暂无明确公开信息,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_SUPPLIER,SUP_E1CF36DCC95A,Supplier,通过第三方合作支持不同等级自动驾驶算力需求的系列芯片,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_DEMAND,DEM_D3AA302D5DBC,DemandTag,资金（用于后续研发,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_DEMAND,DEM_317F1E866EE0,DemandTag,流片及市场拓展）,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_DEMAND,DEM_6B6F5A28EAE6,DemandTag,产业链合作伙伴（晶圆厂,company-info_with_url.xlsx,391
