from_id,from_label,relation_type,to_id,to_label,raw_value,source_file,row_no
ENT_0AE583DBBD84,Enterprise,HAS_CAPABILITY,CAP_5049421DA4C1,Capability,集成电路设计,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,HAS_CAPABILITY,CAP_93AA47FCEC88,Capability,测试,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,HAS_CAPABILITY,CAP_BCD125F8D1B6,Capability,电子仪器,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,HAS_CAPABILITY,CAP_447FBCB2671C,Capability,电子元件,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,HAS_CAPABILITY,CAP_9894F02D8AED,Capability,集成电路装备,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,HAS_CAPABILITY,CAP_52F880797D65,Capability,光学仪器,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,HAS_CAPABILITY,CAP_4F41F5A00C7B,Capability,专用仪器仪表制造,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,SERVES_INDUSTRY,IND_2177833E8A6C,Industry,电子,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,SERVES_INDUSTRY,IND_91BA50719FD1,Industry,集成电路,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,SERVES_INDUSTRY,IND_A15F1A0AAC5D,Industry,仪器仪表,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,SERVES_INDUSTRY,IND_D2526742CF48,Industry,新材料,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,SERVES_INDUSTRY,IND_DF36168D27AD,Industry,高新技术服务,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,APPLIES_TO_SCENARIO,SCN_F928549445BF,Scenario,电子技术研发,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,APPLIES_TO_SCENARIO,SCN_C9B6D94DF7D9,Scenario,电源设备研发,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,APPLIES_TO_SCENARIO,SCN_B877CCC6EA1F,Scenario,电子产品生产,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,APPLIES_TO_SCENARIO,SCN_A1E2E346B16B,Scenario,集成电路设计与测试,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,APPLIES_TO_SCENARIO,SCN_5B84A3C91217,Scenario,技术转让与服务,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,APPLIES_TO_SCENARIO,SCN_FCBA4033AC1D,Scenario,货物进出口,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,HAS_CUSTOMER,CUS_8EB8F351AE2C,Customer,暂无公开客户信息,company-info_with_url.xlsx,77
ENT_0AE583DBBD84,Enterprise,HAS_SUPPLIER,SUP_351B46FF58F9,Supplier,暂无公开供应商信息,company-info_with_url.xlsx,77
ENT_1241E4568975,Enterprise,PROVIDES_PRODUCT,PROD_FAA30B80A83B,Product,以中科院理化所应用激光中心团队为基础,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,PROVIDES_PRODUCT,PROD_11157862D7AE,Product,研发超高清RGB三色纯激光家庭影院,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,PROVIDES_PRODUCT,PROD_42279B8C804E,Product,高性能RGB三色真激光光源系统,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,PROVIDES_PRODUCT,PROD_C1DAD14D1685,Product,激光数字影院和特种显示器等新一代激光显示系列产品。关键技术小型化高性能三基色LD激光模组,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,PROVIDES_PRODUCT,PROD_A9370B183613,Product,高效率控制驱动,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,PROVIDES_PRODUCT,PROD_B419A9F41B40,Product,高精度分时调制,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,PROVIDES_PRODUCT,PROD_7C051697FE4D,Product,颜色管理,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,PROVIDES_PRODUCT,PROD_AE0DA25B2427,Product,高效能热管理,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,PROVIDES_PRODUCT,PROD_638225EE205A,Product,匀场照明与散斑消除等,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,HAS_CAPABILITY,CAP_56D6FFFB36FA,Capability,RGB三色纯激光显示技术,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,HAS_CAPABILITY,CAP_EDFE3DC55B5B,Capability,TLMS激光技术,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,SERVES_INDUSTRY,IND_C22D3B365BED,Industry,电影放映机领域,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,SERVES_INDUSTRY,IND_D1F1864B9931,Industry,投影机领域,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,SERVES_INDUSTRY,IND_CD1D10AFFCB1,Industry,电视领域。具体包括家庭影院,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,SERVES_INDUSTRY,IND_6542853E4E35,Industry,工程投影,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,SERVES_INDUSTRY,IND_97DA9ABCF8BE,Industry,数字影院光源及升级改造,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,SERVES_INDUSTRY,IND_CE61C210A4B3,Industry,特种激光显示,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,SERVES_INDUSTRY,IND_98354C63CA23,Industry,激光照明。,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,APPLIES_TO_SCENARIO,SCN_C26AA3756556,Scenario,家庭影院,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,APPLIES_TO_SCENARIO,SCN_AB93A7F946F8,Scenario,工程投影,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,APPLIES_TO_SCENARIO,SCN_6E971B35A34E,Scenario,影院光源及照明工程。,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,HAS_CUSTOMER,CUS_7A71DC0086B8,Customer,暂无公开客户信息（激光显示方向）,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,HAS_SUPPLIER,SUP_351B46FF58F9,Supplier,暂无公开供应商信息,company-info_with_url.xlsx,78
ENT_1241E4568975,Enterprise,HAS_DEMAND,DEM_9489A4DBDBBB,DemandTag,暂无（原文及网络信息未明确提及）。,company-info_with_url.xlsx,78
ENT_8C1138C702B5,Enterprise,PROVIDES_PRODUCT,PROD_8DE8C9BD4F0C,Product,高温超导带材生产设备,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,PROVIDES_PRODUCT,PROD_949D82114E20,Product,超导电力设备（如超导电抗器,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,PROVIDES_PRODUCT,PROD_9CA4C786CED0,Product,超导限流器）,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,HAS_CAPABILITY,CAP_6F665D366B5E,Capability,面向可控核聚变的高温超导强场磁体,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,HAS_CAPABILITY,CAP_315CCF345EDA,Capability,超导探矿,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,HAS_CAPABILITY,CAP_56620D26E373,Capability,磁悬浮等领域产品,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,SERVES_INDUSTRY,IND_D2FAADE810D6,Industry,可控核聚变能源,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,SERVES_INDUSTRY,IND_1B1C6AE731CE,Industry,电力电网,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,SERVES_INDUSTRY,IND_BE4F26354090,Industry,高温超导材料生产,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,SERVES_INDUSTRY,IND_D4BB49A05B85,Industry,探矿,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,SERVES_INDUSTRY,IND_C5F634BAE3EE,Industry,磁悬浮交通。,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,APPLIES_TO_SCENARIO,SCN_A7B2FE85CF1C,Scenario,1. 紧凑型聚变堆的核心磁体系统,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,APPLIES_TO_SCENARIO,SCN_14364820887A,Scenario,2. 高温超导带材生产核心装备,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,APPLIES_TO_SCENARIO,SCN_FA7EB84A8CC5,Scenario,3. 城市负荷密集区电网改造（超导电抗器,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,APPLIES_TO_SCENARIO,SCN_B22A51E5CC86,Scenario,限流器）。,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,HAS_CUSTOMER,CUS_B52578CA84D8,Customer,暂无公开客户信息（可控核聚变,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,HAS_CUSTOMER,CUS_1F298E56A3BD,Customer,高温超导方向）,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,HAS_SUPPLIER,SUP_351B46FF58F9,Supplier,暂无公开供应商信息,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,HAS_DEMAND,DEM_7CCD4340E5AD,DemandTag,研发资金,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,HAS_DEMAND,DEM_C6DBB14F03A8,DemandTag,市场拓展资源,company-info_with_url.xlsx,79
ENT_8C1138C702B5,Enterprise,HAS_DEMAND,DEM_FA2278144C21,DemandTag,产业链合作资源。,company-info_with_url.xlsx,79
ENT_FE125B463778,Enterprise,PROVIDES_PRODUCT,PROD_E98C9E416B3D,Product,eVTOL载人飞行器AE200,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,HAS_CAPABILITY,CAP_053F0BED19CE,Capability,电动垂直起降载人飞行器（eVTOL）的研发,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,SERVES_INDUSTRY,IND_5777BF03CF72,Industry,铁路,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,SERVES_INDUSTRY,IND_08127954F811,Industry,船舶,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,SERVES_INDUSTRY,IND_C808A2958BD3,Industry,航空航天和其他运输设备制造业,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,HAS_CUSTOMER,CUS_ACDB4FF01032,Customer,暂无公开客户信息（eVTOL,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,HAS_CUSTOMER,CUS_351F440A93BB,Customer,飞行汽车方向）,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,HAS_SUPPLIER,SUP_351B46FF58F9,Supplier,暂无公开供应商信息,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,HAS_DEMAND,DEM_7CCD4340E5AD,DemandTag,研发资金,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,HAS_DEMAND,DEM_218DC1E15A96,DemandTag,技术人才,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,HAS_DEMAND,DEM_7A3903BED494,DemandTag,供应链资源,company-info_with_url.xlsx,80
ENT_FE125B463778,Enterprise,HAS_DEMAND,DEM_039FC18BBBA5,DemandTag,适航认证相关经验与资源,company-info_with_url.xlsx,80
ENT_5D121FA37CE2,Enterprise,PROVIDES_PRODUCT,PROD_CC077F85660A,Product,纳米复合柔性透明导电膜,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,PROVIDES_PRODUCT,PROD_40C9968BCBC2,Product,磁控溅射靶材,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,PROVIDES_PRODUCT,PROD_B0E836299D53,Product,卷绕式量产设备,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_CAPABILITY,CAP_02329058B9F5,Capability,卷绕式磁控溅射制备柔性纳米功能薄膜技术,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_CAPABILITY,CAP_8D0F4B1E88FC,Capability,纳米复合柔性透明导电膜（包括光学调控层,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_CAPABILITY,CAP_8110627E792A,Capability,导电主体层及表面功能层的多层复合结构）,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_CAPABILITY,CAP_389985A79719,Capability,磁控溅射靶材技术,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_CAPABILITY,CAP_551DB0D41205,Capability,卷绕式磁控溅射量产线设计,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_CAPABILITY,CAP_9532383ACB81,Capability,柔性纳米功能器件技术,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_03B9BD449D6B,Industry,汽车领域（车载显示,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_2BBC79B7407D,Industry,汽车贴膜,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_511C8D23A262,Industry,窗膜,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_78BE964BEF5D,Industry,减反射膜,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_A47AA9CA5F17,Industry,EC,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_63B546C30740,Industry,PDLC全景天幕,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_C5C7BED76E57,Industry,透明天线,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_00B265F9CA3F,Industry,EMI,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_1978C4FD1280,Industry,辐射制冷,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_2895796D957B,Industry,多彩车衣等）,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_665BBBC85F09,Industry,消费电子领域（显示,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_2EE61A0768F9,Industry,新能源,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_E142E06575C2,Industry,信息通讯和可穿戴设备）,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_A3823DFC6B02,Industry,计算机,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_5CF25F9392D4,Industry,通信和其他电子设备制造业,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,SERVES_INDUSTRY,IND_3CF59F76A9EF,Industry,军用领域（可见光透明相关应用）。,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,APPLIES_TO_SCENARIO,SCN_8ABBD1386D4F,Scenario,- 汽车领域：天幕,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,APPLIES_TO_SCENARIO,SCN_EA0E14AFC81B,Scenario,窗膜,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,APPLIES_TO_SCENARIO,SCN_385F935FC6D0,Scenario,车载显示,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,APPLIES_TO_SCENARIO,SCN_C226784039A3,Scenario,汽车贴膜,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,APPLIES_TO_SCENARIO,SCN_DC8936F2BE42,Scenario,透明天线,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,APPLIES_TO_SCENARIO,SCN_71A27F133DE8,Scenario,辐射制冷车衣等。 - 消费电子领域：显示面板,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,APPLIES_TO_SCENARIO,SCN_A8BEDE262FB9,Scenario,新能源设备,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,APPLIES_TO_SCENARIO,SCN_D6113272CFDE,Scenario,信息通讯设备,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,APPLIES_TO_SCENARIO,SCN_9EE15E843B00,Scenario,可穿戴设备的关键核心材料。,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_CUSTOMER,CUS_A22EBB4952B8,Customer,暂无公开客户信息（纳米科技方向）,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_SUPPLIER,SUP_351B46FF58F9,Supplier,暂无公开供应商信息,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_DEMAND,DEM_2DA55A0787FD,DemandTag,市场拓展资源（尤其在汽车和消费电子领域）,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_DEMAND,DEM_B271655D02AD,DemandTag,资本支持（用于进一步研发和产能扩张）,company-info_with_url.xlsx,81
ENT_5D121FA37CE2,Enterprise,HAS_DEMAND,DEM_507642355916,DemandTag,产业链上下游合作资源。,company-info_with_url.xlsx,81
ENT_934FA6BD4E9B,Enterprise,PROVIDES_PRODUCT,PROD_76CE47D4541E,Product,高温超导带材,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,PROVIDES_PRODUCT,PROD_23D78B3478BC,Product,高温超导材料,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,PROVIDES_PRODUCT,PROD_02DEDDF55AF6,Product,柔性金属合金基带,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_213211625797,Capability,核心技术,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_C5F3B417F035,Capability,产品包括高温超导带材,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_31CF3A150F86,Capability,高温超导材料,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_220F247A858D,Capability,磁性材料,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_6958A9535C5A,Capability,超导电力装备及超导磁悬浮相关技术。在高温超导带材领域,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_D490685B2987,Capability,公司掌握国际先进的柔性金属合金基带技术和超导层高效制备及后处理技术。依托核心原材料国产化,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_801D7470077A,Capability,装备智能化和先进工艺,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_8FB5D9CD2D02,Capability,带材可以实现成本下降30%,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_83085D6F8D34,Capability,性能提升30%,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CAPABILITY,CAP_F8924BF8F8DA,Capability,良率提升20%,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,SERVES_INDUSTRY,IND_28A5E457E3C9,Industry,新一代超导电力装备,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,SERVES_INDUSTRY,IND_397B1E6592B2,Industry,超导磁悬浮列车,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,SERVES_INDUSTRY,IND_2D86088C1A57,Industry,小型可控核聚变,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,SERVES_INDUSTRY,IND_4E8DEF767E4B,Industry,先进医疗装备,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,SERVES_INDUSTRY,IND_2C582774A1B4,Industry,大科学装置,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,SERVES_INDUSTRY,IND_11B9374B0ED8,Industry,电力装备,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,SERVES_INDUSTRY,IND_956D53E70E8C,Industry,磁悬浮交通,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,SERVES_INDUSTRY,IND_D2526742CF48,Industry,新材料,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,APPLIES_TO_SCENARIO,SCN_9A8C289665B1,Scenario,作为可控核聚变（托克马克装置）的关键材料（成本占比超20%）,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,APPLIES_TO_SCENARIO,SCN_83637139EEE9,Scenario,以及输电,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,APPLIES_TO_SCENARIO,SCN_0AFBD7A18239,Scenario,储能,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,APPLIES_TO_SCENARIO,SCN_CAFDB664A12C,Scenario,超导电力装备,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,APPLIES_TO_SCENARIO,SCN_CD94A80097CC,Scenario,超导磁悬浮系统,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,APPLIES_TO_SCENARIO,SCN_0A0DFEDFAC3A,Scenario,对撞机,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,APPLIES_TO_SCENARIO,SCN_7394F6B1A2EB,Scenario,医疗等领域的关键基础原材料。,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CUSTOMER,CUS_4B24DD7F93AA,Customer,超导电力装备,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CUSTOMER,CUS_1665351C9E8D,Customer,超导磁悬浮列车,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CUSTOMER,CUS_908FED667490,Customer,小型可控核聚变,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CUSTOMER,CUS_B9116C788ACD,Customer,先进医疗装备,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_CUSTOMER,CUS_B79978DA351C,Customer,大科学装置等未来产业客户（超导基础原材料需求方）,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_SUPPLIER,SUP_BA1520A54326,Supplier,超导材料,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_SUPPLIER,SUP_EA890B3AF971,Supplier,低温制冷设备供应商,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_DEMAND,DEM_61450C948AF2,DemandTag,资金（用于产线建设,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_DEMAND,DEM_D44E76A31AB1,DemandTag,技术研发与迭代及日常运营）,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_DEMAND,DEM_FCD765E6C5A0,DemandTag,产业合作伙伴（以推进产品在下游应用场景的验证和规模化应用）,company-info_with_url.xlsx,82
ENT_934FA6BD4E9B,Enterprise,HAS_DEMAND,DEM_3728C34157C8,DemandTag,市场渠道。,company-info_with_url.xlsx,82
ENT_F7E200CB6293,Enterprise,PROVIDES_PRODUCT,PROD_260099BB3BA3,Product,自身免疫疾病创新药物,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,HAS_CAPABILITY,CAP_2CE7B97A55FD,Capability,基于先进的免疫调控技术,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,HAS_CAPABILITY,CAP_A822E699D6FD,Capability,专注研发自身免疫疾病的创新药物和疗法。拥有技术平台和产品管线,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,HAS_CAPABILITY,CAP_025618E22A73,Capability,具体技术细节未公开,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,SERVES_INDUSTRY,IND_5958C699B210,Industry,生物医药行业,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,SERVES_INDUSTRY,IND_C51D2A08A243,Industry,具体为自身免疫疾病治疗领域。,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,APPLIES_TO_SCENARIO,SCN_96F0A1C0E4EA,Scenario,自身免疫疾病的治疗。,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,HAS_CUSTOMER,CUS_2CAEC99236A2,Customer,暂无公开客户信息（小分子药物方向）,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,HAS_SUPPLIER,SUP_351B46FF58F9,Supplier,暂无公开供应商信息,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,HAS_DEMAND,DEM_8B7A008861F5,DemandTag,研发资金（已完成天使轮和A轮融资）,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,HAS_DEMAND,DEM_D3D746BD6DEF,DemandTag,临床合作资源,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,HAS_DEMAND,DEM_3B0A57DA9349,DemandTag,高端研发人才,company-info_with_url.xlsx,83
ENT_F7E200CB6293,Enterprise,HAS_DEMAND,DEM_F68735513F40,DemandTag,以及推动管线进入临床阶段的各类支持。,company-info_with_url.xlsx,83
ENT_72AFD46E642A,Enterprise,PROVIDES_PRODUCT,PROD_8D7B22F269D3,Product,宠物创新药（小分子新药,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,PROVIDES_PRODUCT,PROD_0BECDE3FEBF1,Product,大分子新药,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,PROVIDES_PRODUCT,PROD_C48E88BFE671,Product,差异化制剂）,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,PROVIDES_PRODUCT,PROD_7369D7A02075,Product,兽用诊断试剂,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,HAS_CAPABILITY,CAP_E2F122C91765,Capability,基于人用药研发经验和技术,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,HAS_CAPABILITY,CAP_51077D95972B,Capability,开发宠物创新药（小分子新药,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,HAS_CAPABILITY,CAP_837EEDB16C28,Capability,大分子新药,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,HAS_CAPABILITY,CAP_A470A23851DB,Capability,差异化制剂）及兽用诊断试剂,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,SERVES_INDUSTRY,IND_522D8E414F94,Industry,宠物医疗,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,SERVES_INDUSTRY,IND_107B6D9B46EE,Industry,动物保健,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,APPLIES_TO_SCENARIO,SCN_48707891FF44,Scenario,宠物疾病治疗与诊断,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,HAS_CUSTOMER,CUS_8EB8F351AE2C,Customer,暂无公开客户信息,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,HAS_SUPPLIER,SUP_351B46FF58F9,Supplier,暂无公开供应商信息,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,HAS_DEMAND,DEM_7CCD4340E5AD,DemandTag,研发资金,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,HAS_DEMAND,DEM_4E435310BBF9,DemandTag,研发人才（团队扩建）,company-info_with_url.xlsx,84
ENT_72AFD46E642A,Enterprise,HAS_DEMAND,DEM_C6DBB14F03A8,DemandTag,市场拓展资源,company-info_with_url.xlsx,84
